File Name,McCabe,SLOC,Readability,Number of Revisions
src/checkstyle/1343.json,2,4,0.6516684293746948,0
src/checkstyle/1462.json,0,17,0.033874478191137314,1
src/checkstyle/3049.json,2,4,0.8249424695968628,1
src/checkstyle/1290.json,0,17,0.27160021662712097,1
src/checkstyle/1904.json,0,9,0.028516922146081924,0
src/checkstyle/2123.json,0,4,0.626471996307373,1
src/checkstyle/918.json,0,3,0.10827614367008209,0
src/checkstyle/24.json,0,7,0.9846988320350647,0
src/checkstyle/2725.json,0,4,0.4321542978286743,0
src/checkstyle/574.json,0,3,0.8109167218208313,1
src/checkstyle/981.json,2,10,0.006537824869155884,0
src/checkstyle/3831.json,2,20,0.09107648581266403,1
src/checkstyle/3261.json,0,17,0.01980728656053543,0
src/checkstyle/2144.json,0,7,0.20444552600383759,0
src/checkstyle/649.json,0,7,0.02118855156004429,1
src/checkstyle/3842.json,0,4,0.26809272170066833,0
src/checkstyle/2945.json,0,3,0.7241350412368774,0
src/checkstyle/1155.json,0,12,0.0011362776858732104,0
src/checkstyle/6.json,1,4,0.8153436779975891,0
src/checkstyle/2700.json,0,13,0.08076464384794235,1
src/checkstyle/2990.json,1,4,0.5424854159355164,1
src/checkstyle/957.json,1,9,0.5169603228569031,1
src/checkstyle/135.json,0,3,0.3259827196598053,0
src/checkstyle/3126.json,0,3,0.9408955574035645,0
src/checkstyle/2717.json,0,4,0.6074831485748291,0
src/checkstyle/2394.json,1,3,0.668612539768219,0
src/checkstyle/1001.json,0,14,0.0166129469871521,3
src/checkstyle/1339.json,1,4,0.8342402577400208,0
src/checkstyle/1157.json,0,6,0.0058413599617779255,1
src/checkstyle/414.json,0,20,0.21899166703224182,0
src/checkstyle/1900.json,0,7,0.015958528965711594,0
src/checkstyle/1027.json,0,13,3.8937703357078135E-4,0
src/checkstyle/2242.json,1,9,0.005756620317697525,0
src/checkstyle/3075.json,0,10,0.2625230550765991,1
src/checkstyle/3857.json,0,4,0.7609155774116516,0
src/checkstyle/1245.json,0,38,0.0,2
src/checkstyle/257.json,0,22,0.05374446511268616,0
src/checkstyle/3643.json,7,3,0.0017176559194922447,0
src/checkstyle/1665.json,0,47,0.0,1
src/checkstyle/946.json,0,3,0.04885352402925491,0
src/checkstyle/2161.json,0,4,0.6170899868011475,0
src/checkstyle/132.json,0,3,0.9991170763969421,0
src/checkstyle/511.json,3,4,0.8694950938224792,0
src/checkstyle/3384.json,0,24,0.026116469874978065,2
src/checkstyle/43.json,0,2,0.9739555716514587,0
src/checkstyle/197.json,2,20,0.16410881280899048,0
src/checkstyle/3160.json,3,10,0.42440879344940186,0
src/checkstyle/1284.json,0,20,0.018477408215403557,1
src/checkstyle/1310.json,0,5,0.06095283105969429,0
src/checkstyle/1612.json,2,8,0.07614711672067642,1
src/checkstyle/906.json,0,10,0.050569839775562286,2
src/checkstyle/841.json,1,4,0.5978242754936218,0
src/checkstyle/2066.json,2,11,0.08825356513261795,1
src/checkstyle/3376.json,0,19,0.19557519257068634,3
src/checkstyle/1548.json,0,4,0.23171690106391907,0
src/checkstyle/3294.json,0,20,0.003839663229882717,1
src/checkstyle/658.json,0,3,0.7156389951705933,0
src/checkstyle/2131.json,1,4,0.7349525094032288,0
src/checkstyle/1490.json,1,12,0.03590008243918419,1
src/checkstyle/888.json,6,11,0.09983496367931366,1
src/checkstyle/2388.json,1,40,0.006145724095404148,1
src/checkstyle/1692.json,0,7,0.6955658197402954,2
src/checkstyle/650.json,0,4,0.7265364527702332,0
src/checkstyle/1311.json,1,4,0.04008111730217934,0
src/checkstyle/2776.json,1,8,0.16312824189662933,2
src/checkstyle/1374.json,1,7,0.3014981150627136,0
src/checkstyle/3389.json,2,8,0.15570242702960968,1
src/checkstyle/895.json,0,9,0.09087428450584412,0
src/checkstyle/3456.json,3,5,0.005401466973125935,0
src/checkstyle/1998.json,0,16,0.08742976933717728,0
src/checkstyle/407.json,5,19,0.25674208998680115,0
src/checkstyle/1220.json,0,29,1.698431296972558E-4,0
src/checkstyle/333.json,0,21,0.2360568791627884,0
src/checkstyle/1780.json,0,4,0.2979620099067688,0
src/checkstyle/1885.json,2,3,0.3562808632850647,0
src/checkstyle/3854.json,0,7,0.01172634493559599,1
src/checkstyle/1805.json,0,4,0.636830747127533,0
src/checkstyle/1493.json,0,4,0.07090214639902115,2
src/checkstyle/235.json,1,5,0.040378637611866,1
src/checkstyle/849.json,2,24,0.010700180195271969,2
src/checkstyle/3739.json,0,11,0.3360927999019623,1
src/checkstyle/1154.json,1,4,0.19810745120048523,0
src/checkstyle/1272.json,0,8,0.2884677052497864,0
src/checkstyle/1367.json,0,4,0.7647073864936829,0
src/checkstyle/870.json,4,8,0.787632942199707,1
src/checkstyle/3467.json,0,26,0.0684538409113884,0
src/checkstyle/842.json,1,4,0.5978242754936218,0
src/checkstyle/2424.json,0,10,0.066426120698452,2
src/checkstyle/571.json,0,3,0.24304956197738647,1
src/checkstyle/2445.json,0,5,0.42999306321144104,0
src/checkstyle/68.json,8,2,0.8751261830329895,0
src/checkstyle/970.json,0,28,0.0,2
src/checkstyle/2280.json,0,3,0.749550461769104,0
src/checkstyle/3801.json,0,8,0.19472970068454742,1
src/checkstyle/2465.json,0,3,0.13769569993019104,0
src/checkstyle/2239.json,0,3,0.053360454738140106,0
src/checkstyle/2041.json,0,3,0.2642594873905182,0
src/checkstyle/3194.json,0,4,0.8318331837654114,0
src/checkstyle/1326.json,0,3,0.31042516231536865,0
src/checkstyle/2936.json,3,4,0.041096772998571396,0
src/checkstyle/2015.json,0,22,0.6336204409599304,0
src/checkstyle/3067.json,1,3,0.3799298107624054,0
src/checkstyle/3374.json,0,21,3.57452459866181E-4,0
src/checkstyle/1646.json,0,4,0.9307262301445007,0
src/checkstyle/3576.json,2,5,0.15883669257164001,1
src/checkstyle/1938.json,0,12,0.04313978925347328,0
src/checkstyle/560.json,0,3,0.6902966499328613,0
src/checkstyle/1109.json,0,6,0.6119085550308228,1
src/checkstyle/2873.json,0,4,0.0023267236538231373,0
src/checkstyle/3329.json,0,5,0.45738086104393005,1
src/checkstyle/800.json,1,4,0.7868181467056274,0
src/checkstyle/2417.json,0,7,0.17999736964702606,1
src/checkstyle/415.json,0,20,0.1775943785905838,0
src/checkstyle/671.json,0,5,0.013571253046393394,1
src/checkstyle/3157.json,0,3,0.3562808632850647,0
src/checkstyle/1305.json,0,4,0.5889511704444885,2
src/checkstyle/3565.json,0,3,0.5580771565437317,0
src/checkstyle/923.json,0,4,0.01384413056075573,0
src/checkstyle/913.json,3,3,0.9153017401695251,0
src/checkstyle/2822.json,1,17,7.417803280986845E-4,0
src/checkstyle/501.json,0,10,0.10691747069358826,1
src/checkstyle/1676.json,0,7,0.32868969440460205,2
src/checkstyle/929.json,0,4,0.15410186350345612,1
src/checkstyle/2817.json,0,5,0.19539520144462585,1
src/checkstyle/748.json,1,3,0.48355430364608765,0
src/checkstyle/1364.json,2,20,0.04764903709292412,0
src/checkstyle/2350.json,0,17,0.07936356961727142,0
src/checkstyle/1854.json,0,3,0.720780611038208,1
src/checkstyle/350.json,0,20,0.16772761940956116,0
src/checkstyle/1546.json,0,3,0.31042516231536865,0
src/checkstyle/2467.json,0,4,0.044863153249025345,0
src/checkstyle/442.json,0,22,0.12215680629014969,0
src/checkstyle/1451.json,0,7,0.20444552600383759,0
src/checkstyle/1298.json,0,4,0.2979620099067688,1
src/checkstyle/3462.json,0,6,0.03816375136375427,1
src/checkstyle/608.json,0,3,0.7220084071159363,0
src/checkstyle/3433.json,0,10,0.0015008978080004454,1
src/checkstyle/3225.json,0,6,0.36705124378204346,0
src/checkstyle/2498.json,0,8,0.06663189828395844,0
src/checkstyle/1045.json,0,4,0.5891923308372498,1
src/checkstyle/623.json,0,3,0.37033408880233765,0
src/checkstyle/605.json,7,3,0.6105390191078186,0
src/checkstyle/746.json,0,35,0.003651653416454792,3
src/checkstyle/3437.json,2,3,0.7714699506759644,0
src/checkstyle/1893.json,0,15,0.5265025496482849,2
src/checkstyle/978.json,1,5,0.6530407667160034,0
src/checkstyle/1071.json,5,11,0.22313585877418518,2
src/checkstyle/1834.json,0,22,2.712823043111712E-4,0
src/checkstyle/385.json,0,29,0.0482851006090641,0
src/checkstyle/609.json,2,3,0.1005798727273941,0
src/checkstyle/1559.json,0,15,0.5353103876113892,0
src/checkstyle/345.json,0,22,0.0299712885171175,0
src/checkstyle/2039.json,0,4,0.5603995323181152,0
src/checkstyle/123.json,0,8,0.9324981570243835,0
src/checkstyle/2854.json,2,5,0.6976737976074219,1
src/checkstyle/3320.json,0,15,0.022375192493200302,1
src/checkstyle/1598.json,1,3,0.8067988157272339,0
src/checkstyle/699.json,2,10,0.8447615504264832,1
src/checkstyle/1787.json,1,14,0.03318573907017708,1
src/checkstyle/2187.json,1,10,0.11020325869321823,0
src/checkstyle/1037.json,0,21,0.002214474370703101,0
src/checkstyle/331.json,1,35,0.0,0
src/checkstyle/1093.json,0,12,0.17861932516098022,0
src/checkstyle/712.json,2,3,0.6069072484970093,0
src/checkstyle/1513.json,1,18,0.7245723009109497,1
src/checkstyle/1825.json,0,15,0.42684483528137207,1
src/checkstyle/262.json,6,24,0.07480985671281815,0
src/checkstyle/2504.json,0,46,0.0,0
src/checkstyle/1924.json,0,4,0.24171718955039978,0
src/checkstyle/2654.json,0,4,0.16568289697170258,1
src/checkstyle/3843.json,4,6,0.2960226833820343,0
src/checkstyle/733.json,1,21,0.03259195387363434,1
src/checkstyle/541.json,2,8,0.17859002947807312,0
src/checkstyle/2542.json,0,13,0.6024307608604431,2
src/checkstyle/461.json,0,21,0.28470104932785034,0
src/checkstyle/2260.json,4,4,0.10680583864450455,0
src/checkstyle/2043.json,1,32,0.0016812258400022984,2
src/checkstyle/1828.json,0,12,0.5743312835693359,0
src/checkstyle/1086.json,2,4,0.8620144128799438,0
src/checkstyle/1082.json,0,14,0.6670390367507935,2
src/checkstyle/275.json,1,3,0.8819372057914734,0
src/checkstyle/3678.json,0,6,0.5039924383163452,0
src/checkstyle/3314.json,0,9,9.691960294730961E-4,0
src/checkstyle/3083.json,0,4,0.39730602502822876,1
src/checkstyle/2605.json,0,4,0.021139713004231453,1
src/checkstyle/2019.json,6,4,0.9051650166511536,1
src/checkstyle/1754.json,0,40,4.403598723001778E-4,1
src/checkstyle/1537.json,0,5,0.4134896695613861,1
src/checkstyle/1217.json,0,15,0.0,0
src/checkstyle/25.json,0,2,0.4762602150440216,0
src/checkstyle/419.json,4,3,0.8819372057914734,0
src/checkstyle/3489.json,0,18,0.009823925793170929,1
src/checkstyle/1552.json,0,3,0.08664727956056595,0
src/checkstyle/2119.json,0,3,0.018636520951986313,0
src/checkstyle/2723.json,0,3,0.9908121228218079,0
src/checkstyle/2608.json,1,4,0.3010050654411316,0
src/checkstyle/1134.json,6,8,0.2884677052497864,1
src/checkstyle/3386.json,0,40,0.009682211093604565,3
src/checkstyle/2256.json,2,3,0.3562808632850647,0
src/checkstyle/2677.json,2,20,0.00685877725481987,1
src/checkstyle/2842.json,0,10,0.0950416699051857,0
src/checkstyle/974.json,0,4,0.6244408488273621,0
src/checkstyle/3095.json,0,4,0.8555483222007751,1
src/checkstyle/2849.json,0,4,0.5891265869140625,2
src/checkstyle/421.json,0,23,0.04528879001736641,0
src/checkstyle/2018.json,2,6,0.05793300271034241,0
src/checkstyle/2217.json,6,13,0.045904193073511124,0
src/checkstyle/1234.json,0,24,2.381043159402907E-4,0
src/checkstyle/2734.json,0,3,0.8431515097618103,0
src/checkstyle/431.json,0,27,0.010106316767632961,0
src/checkstyle/3625.json,0,4,0.7861900925636292,2
src/checkstyle/77.json,0,2,0.9988955855369568,0
src/checkstyle/1958.json,0,6,0.11941710859537125,0
src/checkstyle/109.json,0,3,0.9572758674621582,0
src/checkstyle/244.json,0,26,0.06221136078238487,0
src/checkstyle/2846.json,1,5,0.46974724531173706,1
src/checkstyle/2055.json,0,9,0.33182796835899353,0
src/checkstyle/674.json,2,4,0.9033947587013245,1
src/checkstyle/526.json,0,10,0.03304203227162361,1
src/checkstyle/3053.json,0,3,0.06057086959481239,0
src/checkstyle/705.json,1,3,0.022101156413555145,0
src/checkstyle/3045.json,2,12,2.567024785093963E-4,1
src/checkstyle/3750.json,0,19,0.2776733636856079,1
src/checkstyle/207.json,4,24,0.13340045511722565,0
src/checkstyle/2591.json,0,34,0.0,0
src/checkstyle/399.json,0,3,0.8819372057914734,0
src/checkstyle/3019.json,0,9,0.2078412026166916,1
src/checkstyle/2353.json,0,3,0.399231493473053,0
src/checkstyle/907.json,1,4,0.9212602972984314,0
src/checkstyle/2531.json,0,10,0.13684161007404327,2
src/checkstyle/3173.json,1,9,0.013222580775618553,0
src/checkstyle/2188.json,2,10,0.09435491263866425,0
src/checkstyle/790.json,4,13,0.08892075717449188,2
src/checkstyle/1802.json,1,23,9.777469094842672E-4,0
src/checkstyle/1772.json,0,14,0.010093665681779385,1
src/checkstyle/2341.json,1,4,0.24078118801116943,0
src/checkstyle/794.json,4,8,0.5609995722770691,3
src/checkstyle/761.json,1,25,0.024551639333367348,0
src/checkstyle/1953.json,0,10,0.5889562368392944,1
src/checkstyle/866.json,0,3,0.297427237033844,0
src/checkstyle/2840.json,0,4,0.20436109602451324,1
src/checkstyle/1090.json,0,18,0.0,1
src/checkstyle/2115.json,0,3,0.31042516231536865,0
src/checkstyle/3308.json,1,34,0.0,0
src/checkstyle/700.json,0,8,0.353020042181015,0
src/checkstyle/1088.json,6,3,0.8101280331611633,0
src/checkstyle/3564.json,1,35,0.001279219170100987,1
src/checkstyle/1624.json,1,7,0.6232137680053711,0
src/checkstyle/2103.json,0,12,0.041683439165353775,1
src/checkstyle/521.json,0,4,0.5862813591957092,1
src/checkstyle/1734.json,0,3,0.31042516231536865,0
src/checkstyle/597.json,1,3,0.5713716149330139,0
src/checkstyle/3326.json,1,13,0.18175983428955078,1
src/checkstyle/1514.json,0,9,0.0712134912610054,0
src/checkstyle/1839.json,4,10,0.02683686837553978,1
src/checkstyle/2812.json,5,20,0.0,0
src/checkstyle/2538.json,0,27,0.0013998945942148566,1
src/checkstyle/1120.json,0,5,0.5473442673683167,0
src/checkstyle/655.json,0,3,0.4533638060092926,0
src/checkstyle/1793.json,0,3,0.31042516231536865,1
src/checkstyle/1035.json,0,8,0.015082870610058308,0
src/checkstyle/1201.json,3,3,0.8279473185539246,0
src/checkstyle/1830.json,0,18,0.0501355305314064,0
src/checkstyle/579.json,0,3,0.399086594581604,0
src/checkstyle/2070.json,6,4,0.5065964460372925,0
src/checkstyle/3588.json,0,53,0.0,1
src/checkstyle/2177.json,0,4,0.6682161092758179,1
src/checkstyle/2359.json,2,4,0.2579697072505951,0
src/checkstyle/1994.json,0,10,0.2364601045846939,2
src/checkstyle/453.json,0,26,0.04112584888935089,0
src/checkstyle/3101.json,3,4,0.8877379298210144,2
src/checkstyle/1228.json,1,11,0.0,0
src/checkstyle/1372.json,0,13,0.21210703253746033,0
src/checkstyle/3205.json,0,4,0.07526778429746628,1
src/checkstyle/1131.json,0,14,1.321734016528353E-4,0
src/checkstyle/2051.json,3,4,0.5919952392578125,0
src/checkstyle/1628.json,1,12,0.0036714598536491394,0
src/checkstyle/941.json,1,9,0.1088460236787796,2
src/checkstyle/2399.json,2,17,0.4451766610145569,2
src/checkstyle/86.json,0,14,0.8357126116752625,0
src/checkstyle/3233.json,1,4,0.6767662167549133,0
src/checkstyle/3122.json,0,8,0.0765567496418953,1
src/checkstyle/1207.json,0,6,0.02667216770350933,0
src/checkstyle/1550.json,1,8,0.08336406946182251,0
src/checkstyle/1835.json,3,11,0.27174079418182373,1
src/checkstyle/1510.json,0,11,0.035741981118917465,0
src/checkstyle/375.json,0,27,0.02777801640331745,0
src/checkstyle/2910.json,0,4,0.5044375658035278,0
src/checkstyle/3728.json,0,4,0.809013843536377,1
src/checkstyle/2525.json,0,4,0.7722200751304626,0
src/checkstyle/2439.json,6,6,0.6172659397125244,1
src/checkstyle/3056.json,0,25,9.251219453290105E-4,1
src/checkstyle/3466.json,1,5,0.5730273127555847,2
src/checkstyle/1064.json,1,13,0.5209015607833862,0
src/checkstyle/3495.json,0,9,0.1502338945865631,2
src/checkstyle/1475.json,0,4,0.6442633867263794,1
src/checkstyle/2089.json,1,4,0.5919952392578125,0
src/checkstyle/3167.json,0,8,0.03433758020401001,1
src/checkstyle/2201.json,0,4,0.0017576559912413359,0
src/checkstyle/2124.json,0,4,0.584201991558075,0
src/checkstyle/2143.json,0,4,0.626471996307373,1
src/checkstyle/3270.json,1,4,0.8353115320205688,1
src/checkstyle/2998.json,0,8,0.8533912301063538,0
src/checkstyle/584.json,1,3,0.5519661903381348,1
src/checkstyle/971.json,0,6,0.003500653663650155,0
src/checkstyle/349.json,0,20,0.12479071319103241,1
src/checkstyle/1862.json,1,3,0.7246139645576477,0
src/checkstyle/21.json,0,28,0.6736437082290649,0
src/checkstyle/812.json,2,7,0.04609135538339615,0
src/checkstyle/1183.json,0,17,0.0344453863799572,0
src/checkstyle/220.json,1,29,0.006182045675814152,0
src/checkstyle/1784.json,0,28,0.0,0
src/checkstyle/458.json,3,21,0.15194891393184662,0
src/checkstyle/3081.json,1,27,3.266580170020461E-4,1
src/checkstyle/1570.json,0,33,0.0,2
src/checkstyle/2767.json,0,4,0.7763217091560364,1
src/checkstyle/3672.json,1,4,0.9205211400985718,1
src/checkstyle/2460.json,0,8,0.2766179144382477,1
src/checkstyle/2891.json,0,3,0.8272775411605835,0
src/checkstyle/122.json,0,3,0.9779680371284485,0
src/checkstyle/1808.json,3,4,0.2979620099067688,0
src/checkstyle/2366.json,1,21,0.001552141853608191,1
src/checkstyle/2102.json,1,13,0.20298676192760468,0
src/checkstyle/1597.json,1,7,0.1855798363685608,0
src/checkstyle/1703.json,0,6,0.19772154092788696,0
src/checkstyle/2152.json,0,3,0.3562808632850647,0
src/checkstyle/765.json,1,4,0.7176163792610168,0
src/checkstyle/783.json,2,19,0.07648079842329025,3
src/checkstyle/2619.json,1,21,0.005057801958173513,1
src/checkstyle/3784.json,1,9,0.05118570849299431,2
src/checkstyle/1736.json,1,6,0.0519355833530426,0
src/checkstyle/3229.json,0,8,0.0455419160425663,0
src/checkstyle/3156.json,0,3,0.13442203402519226,0
src/checkstyle/402.json,0,33,1.184646098408848E-4,0
src/checkstyle/1590.json,0,3,0.31042516231536865,0
src/checkstyle/48.json,1,3,0.9712362289428711,0
src/checkstyle/7.json,0,3,0.9703575968742371,0
src/checkstyle/3647.json,2,3,0.09198712557554245,0
src/checkstyle/3850.json,0,17,0.05675888434052467,0
src/checkstyle/1274.json,1,8,0.04420698061585426,0
src/checkstyle/84.json,0,7,0.9929417967796326,0
src/checkstyle/1966.json,2,9,0.02039741724729538,1
src/checkstyle/2262.json,2,40,0.0019100004574283957,2
src/checkstyle/1465.json,0,10,0.00199706619605422,0
src/checkstyle/3341.json,0,7,0.27868521213531494,2
src/checkstyle/833.json,0,4,0.5828778743743896,0
src/checkstyle/2422.json,0,4,0.1790124773979187,1
src/checkstyle/1785.json,0,4,0.8393586874008179,0
src/checkstyle/3104.json,0,4,0.7752267122268677,0
src/checkstyle/296.json,1,27,0.008245839737355709,1
src/checkstyle/1288.json,0,13,0.10373112559318542,0
src/checkstyle/1967.json,0,9,0.01938440650701523,0
src/checkstyle/368.json,0,3,0.8819372057914734,0
src/checkstyle/1034.json,0,19,0.0,0
src/checkstyle/2108.json,0,4,0.5979818105697632,1
src/checkstyle/96.json,0,1,0.9637808799743652,0
src/checkstyle/2416.json,0,3,0.9327423572540283,0
src/checkstyle/610.json,2,3,0.07665830850601196,0
src/checkstyle/2232.json,0,13,0.014359291642904282,0
