File Name, McCabe, SLOC, Readability, Number of Revisions
src/hadoop/52367.json,0,0,0.15576797723770142,0
src/hadoop/12740.json,0,0,0.5306186079978943,0
src/hadoop/7116.json,0,0,0.21001438796520233,0
src/hadoop/37529.json,0,0,0.9149998426437378,1
src/hadoop/67332.json,0,0,0.07741480320692062,0
src/hadoop/75016.json,1,0,0.904958963394165,1
src/hadoop/78260.json,2,0,0.20565927028656006,0
src/hadoop/3614.json,0,0,0.42828622460365295,0
src/hadoop/74080.json,0,0,0.1560668647289276,0
src/hadoop/60901.json,0,0,0.24515290558338165,1
src/hadoop/33147.json,0,0,0.30384889245033264,0
src/hadoop/11261.json,0,0,0.08594328910112381,1
src/hadoop/8279.json,3,0,0.40276193618774414,0
src/hadoop/28731.json,2,0,0.7402760982513428,0
src/hadoop/18597.json,0,0,0.013119187206029892,0
src/hadoop/31967.json,2,0,0.0985725000500679,0
src/hadoop/34636.json,0,0,0.8865521550178528,0
src/hadoop/48969.json,0,0,0.538275957107544,0
src/hadoop/28104.json,0,0,0.925599992275238,0
src/hadoop/41271.json,0,0,0.001961096655577421,1
src/hadoop/33022.json,5,0,0.049805887043476105,0
src/hadoop/73868.json,0,0,0.14125236868858337,0
src/hadoop/75326.json,0,0,0.022532867267727852,0
src/hadoop/5227.json,0,0,0.13852904736995697,1
src/hadoop/31556.json,0,0,0.8297644853591919,0
src/hadoop/31633.json,1,0,0.8951804041862488,0
src/hadoop/83146.json,0,0,0.5028810501098633,0
src/hadoop/70715.json,0,0,0.1886773556470871,1
src/hadoop/33771.json,0,0,0.0,0
src/hadoop/27142.json,0,0,0.14228613674640656,0
src/hadoop/64199.json,0,0,0.0100548742339015,0
src/hadoop/58666.json,0,0,0.007476511411368847,0
src/hadoop/76230.json,0,0,0.6636725068092346,0
src/hadoop/12895.json,0,0,0.13942381739616394,0
src/hadoop/9005.json,0,0,0.0022069173865020275,0
src/hadoop/42680.json,1,0,0.7487978339195251,2
src/hadoop/7594.json,0,0,0.8131213784217834,0
src/hadoop/56725.json,0,0,0.67344731092453,0
src/hadoop/4585.json,0,0,0.2787151038646698,0
src/hadoop/3815.json,0,0,0.8410241007804871,1
src/hadoop/12121.json,1,0,0.5404261946678162,0
src/hadoop/24211.json,0,0,0.09529433399438858,0
src/hadoop/64782.json,0,0,0.7009669542312622,0
src/hadoop/66555.json,0,0,0.6524592638015747,0
src/hadoop/60238.json,4,0,0.5314710736274719,0
src/hadoop/47726.json,0,0,0.20849531888961792,0
src/hadoop/59296.json,0,0,0.8066898584365845,0
src/hadoop/32475.json,4,0,0.85728520154953,0
src/hadoop/45200.json,0,0,0.17788904905319214,0
src/hadoop/41712.json,0,0,0.3844487965106964,0
src/hadoop/61260.json,1,0,0.1198788657784462,0
src/hadoop/32514.json,0,0,2.5478366296738386E-4,0
src/hadoop/77514.json,0,0,0.05688013881444931,1
src/hadoop/3445.json,0,0,0.2515191435813904,0
src/hadoop/32965.json,0,0,0.10780538618564606,0
src/hadoop/60753.json,0,0,4.481372598093003E-4,0
src/hadoop/50433.json,0,0,0.9294750690460205,0
src/hadoop/37742.json,0,0,0.6611840724945068,0
src/hadoop/15798.json,0,0,0.49729418754577637,0
src/hadoop/77591.json,0,0,0.21460868418216705,1
src/hadoop/34470.json,0,0,0.3476344347000122,0
src/hadoop/50414.json,0,0,0.8997721672058105,0
src/hadoop/58562.json,0,0,0.008037890307605267,0
src/hadoop/43020.json,0,0,0.12175510823726654,0
src/hadoop/41732.json,5,0,0.0,0
src/hadoop/3974.json,0,0,0.0,1
src/hadoop/3237.json,0,0,0.9849118590354919,1
src/hadoop/19451.json,1,0,0.7909509539604187,0
src/hadoop/80856.json,2,0,0.4695996940135956,0
src/hadoop/49533.json,0,0,0.17614345252513885,0
src/hadoop/50648.json,5,0,0.9937870502471924,0
src/hadoop/29797.json,1,0,0.8762292265892029,1
src/hadoop/6755.json,0,0,0.7428948879241943,0
src/hadoop/23302.json,0,0,0.9626296758651733,0
src/hadoop/29227.json,3,0,0.0020496316719800234,0
src/hadoop/63450.json,0,0,0.2093614637851715,1
src/hadoop/21532.json,0,0,0.8998273015022278,0
src/hadoop/73644.json,0,0,0.028124380856752396,0
src/hadoop/24750.json,0,0,0.08517744392156601,0
src/hadoop/67792.json,11,0,0.7102911472320557,0
src/hadoop/2714.json,0,0,7.852783892303705E-4,0
src/hadoop/34025.json,0,0,0.36444011330604553,0
src/hadoop/83245.json,0,0,0.3844487965106964,0
src/hadoop/67504.json,2,0,0.9240418672561646,0
src/hadoop/61401.json,0,0,0.042016662657260895,0
src/hadoop/14991.json,0,0,0.5561783313751221,1
src/hadoop/6631.json,0,0,0.6033800840377808,1
src/hadoop/22591.json,0,0,0.5969251990318298,0
src/hadoop/3581.json,0,0,0.5803623795509338,0
src/hadoop/47806.json,2,0,0.0,0
src/hadoop/80076.json,0,0,0.8757053017616272,0
src/hadoop/75817.json,1,0,0.6636725068092346,0
src/hadoop/44418.json,0,0,0.4500080347061157,1
src/hadoop/5350.json,0,0,0.016769668087363243,0
src/hadoop/27100.json,2,0,8.180818404071033E-4,0
src/hadoop/9526.json,1,0,0.3216198682785034,0
src/hadoop/67719.json,6,0,0.3844487965106964,1
src/hadoop/42383.json,0,0,0.32310962677001953,0
src/hadoop/4023.json,1,0,0.9346750378608704,1
src/hadoop/38799.json,0,0,0.8842229843139648,0
src/hadoop/6021.json,1,0,0.22863230109214783,0
src/hadoop/81043.json,0,0,0.0,0
src/hadoop/31055.json,1,0,0.8236949443817139,1
src/hadoop/17954.json,0,0,0.1612989753484726,0
src/hadoop/50825.json,0,0,0.36580777168273926,0
src/hadoop/46592.json,0,0,3.9795238990336657E-4,0
src/hadoop/42918.json,7,0,0.2296316772699356,0
src/hadoop/77465.json,0,0,0.5517853498458862,0
src/hadoop/38602.json,0,0,0.06159048527479172,0
src/hadoop/28629.json,0,0,0.04255085811018944,1
src/hadoop/13522.json,0,0,0.29771101474761963,0
src/hadoop/57162.json,2,0,0.7905258536338806,0
src/hadoop/73289.json,0,0,0.002083807485178113,0
src/hadoop/31494.json,0,0,0.06766890734434128,2
src/hadoop/81434.json,0,0,0.07928972691297531,0
src/hadoop/82272.json,0,0,0.3519657254219055,0
src/hadoop/61060.json,0,0,9.98166506178677E-4,0
src/hadoop/41904.json,4,0,0.3575432598590851,0
src/hadoop/27958.json,0,0,0.13775509595870972,0
src/hadoop/29771.json,0,0,0.17755569517612457,0
src/hadoop/38996.json,0,0,0.8853013515472412,1
src/hadoop/78250.json,0,0,0.3865751028060913,0
src/hadoop/78688.json,0,0,0.6590536832809448,0
src/hadoop/57499.json,0,0,0.05196746438741684,0
src/hadoop/4165.json,0,0,0.011078791692852974,1
src/hadoop/51719.json,0,0,0.45816436409950256,0
src/hadoop/52557.json,0,0,0.005363641772419214,0
src/hadoop/22827.json,2,0,0.006141044665127993,0
src/hadoop/25414.json,0,0,0.8096300363540649,1
src/hadoop/30683.json,0,0,0.40276193618774414,0
src/hadoop/10395.json,1,0,0.7800655961036682,0
src/hadoop/40903.json,0,0,0.002138747600838542,0
src/hadoop/70773.json,2,0,0.8208451271057129,0
src/hadoop/53027.json,0,0,0.30759748816490173,0
src/hadoop/58681.json,0,0,0.08783180266618729,0
src/hadoop/8606.json,0,0,0.4698290526866913,1
src/hadoop/75567.json,0,0,0.039706919342279434,0
src/hadoop/19924.json,0,0,0.09919651597738266,0
src/hadoop/49361.json,0,0,0.42880314588546753,0
src/hadoop/74010.json,2,0,0.5967563986778259,0
src/hadoop/32866.json,0,0,2.603075990919024E-4,0
src/hadoop/70694.json,0,0,0.08381879329681396,0
src/hadoop/54102.json,2,0,0.09013564884662628,0
src/hadoop/83396.json,0,0,0.14148953557014465,0
src/hadoop/40838.json,1,0,0.06004565209150314,0
src/hadoop/25983.json,0,0,0.8179035186767578,0
src/hadoop/26997.json,1,0,0.005133130121976137,0
src/hadoop/34181.json,0,0,0.8310580849647522,0
src/hadoop/64856.json,0,0,0.6319244503974915,0
src/hadoop/24005.json,0,0,0.35512128472328186,1
src/hadoop/19772.json,1,0,0.7153533697128296,0
src/hadoop/61461.json,0,0,0.3844487965106964,0
src/hadoop/41773.json,0,0,0.012681473977863789,0
src/hadoop/3870.json,0,0,0.010286582633852959,2
src/hadoop/22284.json,1,0,0.27633026242256165,0
src/hadoop/24049.json,0,0,0.8661018013954163,0
src/hadoop/60235.json,0,0,0.2996332049369812,0
src/hadoop/1936.json,3,0,0.26623988151550293,0
src/hadoop/16706.json,2,0,0.3428612947463989,0
src/hadoop/76108.json,0,0,0.7048535943031311,0
src/hadoop/54780.json,0,0,0.2400362491607666,0
src/hadoop/7658.json,2,0,0.36943843960762024,0
src/hadoop/54567.json,1,0,0.028503689914941788,0
src/hadoop/8913.json,0,0,0.0100548742339015,1
src/hadoop/75188.json,0,0,0.8750677704811096,0
src/hadoop/78330.json,1,0,0.6734861135482788,0
src/hadoop/49168.json,1,0,0.19564244151115417,0
src/hadoop/12948.json,0,0,0.4849006235599518,1
src/hadoop/19486.json,0,0,0.11616383492946625,0
src/hadoop/27788.json,0,0,0.03190014883875847,0
src/hadoop/80509.json,0,0,0.9802766442298889,0
src/hadoop/66608.json,0,0,0.0067758155055344105,0
src/hadoop/68703.json,0,0,0.3203760087490082,0
src/hadoop/54451.json,2,0,0.8502282500267029,0
src/hadoop/3772.json,3,0,0.1831502616405487,0
src/hadoop/76652.json,0,0,0.0019465467194095254,0
src/hadoop/28029.json,0,0,0.45854684710502625,0
src/hadoop/29979.json,0,0,0.5343829989433289,1
src/hadoop/53560.json,0,0,0.2926701009273529,0
src/hadoop/35458.json,0,0,0.6679139137268066,0
src/hadoop/80257.json,0,0,0.6530653238296509,0
src/hadoop/57820.json,0,0,0.004198330920189619,0
src/hadoop/39154.json,1,0,0.1359565407037735,1
src/hadoop/6023.json,0,0,0.2830008864402771,0
src/hadoop/44758.json,1,0,0.3401153087615967,0
src/hadoop/15955.json,0,0,0.5153859853744507,0
src/hadoop/72618.json,2,0,0.17554734647274017,0
src/hadoop/36080.json,0,0,0.9438000321388245,0
src/hadoop/43424.json,2,0,0.07552764564752579,0
src/hadoop/30264.json,8,0,0.27849331498146057,0
src/hadoop/31.json,0,0,0.39425933361053467,0
src/hadoop/586.json,0,0,0.12175510823726654,0
src/hadoop/1916.json,0,0,0.37646064162254333,0
src/hadoop/82213.json,0,0,0.3769512474536896,0
src/hadoop/49277.json,0,0,0.10908687114715576,0
src/hadoop/36499.json,0,0,0.08207643777132034,0
src/hadoop/1920.json,0,0,0.46269047260284424,0
src/hadoop/5939.json,0,0,0.90879225730896,1
src/hadoop/15051.json,2,0,0.13875219225883484,0
src/hadoop/43662.json,2,0,0.10780538618564606,0
src/hadoop/38342.json,0,0,0.8224051594734192,1
src/hadoop/82653.json,0,0,0.3529001772403717,0
src/hadoop/55896.json,0,0,0.2990874648094177,0
src/hadoop/37074.json,0,0,0.02952258475124836,1
src/hadoop/67556.json,0,0,0.01877034641802311,0
src/hadoop/80669.json,0,0,0.6779530644416809,0
src/hadoop/73488.json,0,0,0.6697684526443481,1
src/hadoop/38933.json,0,0,0.8133276104927063,0
src/hadoop/21565.json,0,0,0.15018169581890106,0
src/hadoop/41810.json,1,0,0.3128260672092438,0
src/hadoop/54818.json,0,0,0.4918248653411865,0
src/hadoop/81048.json,2,0,0.9610536098480225,0
src/hadoop/37184.json,0,0,0.7246981859207153,0
src/hadoop/48071.json,4,0,0.7239186763763428,0
src/hadoop/27562.json,0,0,0.020178088918328285,1
src/hadoop/81721.json,1,0,0.9522169828414917,1
src/hadoop/9289.json,0,0,0.01104520633816719,0
src/hadoop/19268.json,1,0,0.12083868682384491,0
src/hadoop/76526.json,0,0,0.010228795930743217,0
src/hadoop/5077.json,0,0,0.6907257437705994,0
src/hadoop/9357.json,0,0,0.00919089000672102,0
src/hadoop/38355.json,0,0,0.9345443248748779,0
src/hadoop/77412.json,0,0,0.9865509867668152,0
src/hadoop/25699.json,8,0,0.6138416528701782,0
src/hadoop/25304.json,1,0,0.16443201899528503,0
src/hadoop/75663.json,0,0,0.14763852953910828,0
src/hadoop/80656.json,0,0,0.2126510739326477,0
src/hadoop/29523.json,7,0,0.0799780935049057,0
src/hadoop/67929.json,0,0,0.06475445628166199,0
src/hadoop/54922.json,0,0,0.2857600152492523,0
src/hadoop/7366.json,1,0,0.015083269216120243,0
src/hadoop/28771.json,3,0,8.630139054730535E-4,0
src/hadoop/22184.json,0,0,0.05169246718287468,0
src/hadoop/77631.json,0,0,0.07877141982316971,0
src/hadoop/40566.json,0,0,0.30526259541511536,0
src/hadoop/29981.json,0,0,0.3844487965106964,0
src/hadoop/29172.json,0,0,0.9022036194801331,0
src/hadoop/35199.json,0,0,0.25107136368751526,0
src/hadoop/59181.json,5,0,2.199560694862157E-4,0
src/hadoop/54.json,0,0,0.12948447465896606,0
src/hadoop/80557.json,0,0,0.2591541111469269,1
src/hadoop/13204.json,0,24,0.0,0
src/hadoop/5948.json,0,8,0.42829856276512146,0
src/hadoop/10417.json,2,3,0.7736914157867432,1
src/hadoop/242.json,1,18,0.015009347349405289,0
src/hadoop/29455.json,3,126,0.0,0
src/hadoop/57263.json,4,3,0.941373884677887,0
src/hadoop/83337.json,0,31,7.149379816837609E-4,0
src/hadoop/23559.json,0,3,0.009939732030034065,1
src/hadoop/5399.json,0,6,0.4704477787017822,1
src/hadoop/66631.json,6,8,0.7532830238342285,0
src/hadoop/5904.json,1,14,0.6009179949760437,1
src/hadoop/20766.json,0,3,0.18319366872310638,0
src/hadoop/4389.json,0,3,0.05177844688296318,0
src/hadoop/14261.json,0,3,0.7164443135261536,0
src/hadoop/68330.json,0,3,0.01269497163593769,0
src/hadoop/57795.json,1,4,0.3844487965106964,0
src/hadoop/3524.json,0,3,0.46497461199760437,0
src/hadoop/36783.json,3,58,1.0274429951095954E-4,2
src/hadoop/56303.json,0,3,0.745085597038269,0
src/hadoop/77596.json,5,1,0.98311847448349,0
src/hadoop/15429.json,1,28,0.0,0
src/hadoop/14888.json,3,3,0.4286264181137085,0
src/hadoop/36533.json,5,16,0.3812965750694275,0
src/hadoop/69466.json,0,9,0.009643986821174622,0
src/hadoop/28346.json,0,19,0.0318935364484787,0
src/hadoop/13316.json,0,17,0.044830773025751114,0
src/hadoop/47261.json,1,3,0.3839747905731201,0
src/hadoop/41941.json,0,3,0.32384616136550903,0
src/hadoop/83042.json,0,3,0.8213041424751282,0
src/hadoop/28056.json,0,33,2.680606266949326E-4,0
src/hadoop/21266.json,1,5,0.5611766576766968,0
src/hadoop/43859.json,0,3,0.12701241672039032,1
src/hadoop/47411.json,0,11,0.9165863990783691,0
src/hadoop/66515.json,0,3,0.8438625931739807,0
src/hadoop/6954.json,0,3,0.011078791692852974,1
src/hadoop/66248.json,2,12,0.14729057252407074,0
src/hadoop/31932.json,0,3,0.32929494976997375,0
src/hadoop/12616.json,0,3,0.03027922660112381,0
src/hadoop/57015.json,1,11,0.09103292226791382,0
src/hadoop/73037.json,0,9,1.0073270095745102E-4,0
src/hadoop/21621.json,0,26,0.05209234729409218,1
src/hadoop/70551.json,0,3,0.4651007354259491,0
src/hadoop/8227.json,0,8,0.6034879684448242,0
src/hadoop/39567.json,0,11,0.021649537608027458,1
src/hadoop/44330.json,0,24,0.00851491093635559,0
src/hadoop/54457.json,0,3,0.7811756134033203,0
src/hadoop/38061.json,3,3,0.7899398803710938,0
src/hadoop/36271.json,0,3,0.011710263788700104,0
src/hadoop/47334.json,0,9,0.19903747737407684,0
src/hadoop/39283.json,5,3,0.3244161009788513,1
src/hadoop/5836.json,2,5,0.009210352785885334,0
src/hadoop/75029.json,0,3,0.8699573874473572,0
src/hadoop/24208.json,1,15,0.07843182981014252,0
src/hadoop/63381.json,0,3,0.1761797070503235,1
src/hadoop/34318.json,0,1,0.4590418338775635,0
src/hadoop/20740.json,0,7,0.469967782497406,1
src/hadoop/21435.json,1,3,0.32327672839164734,0
src/hadoop/2900.json,0,9,0.43060168623924255,0
src/hadoop/25802.json,0,3,0.6491276025772095,0
src/hadoop/32760.json,1,6,0.6221099495887756,1
src/hadoop/52666.json,1,19,0.0,0
src/hadoop/74913.json,0,42,1.3963048695586622E-4,0
src/hadoop/82790.json,0,4,0.9906273484230042,0
src/hadoop/2707.json,2,3,0.0,0
src/hadoop/66965.json,0,3,0.0580194815993309,0
src/hadoop/80987.json,0,4,0.0951724722981453,0
src/hadoop/72151.json,0,5,0.5342509150505066,0
src/hadoop/56139.json,0,6,0.023031819611787796,0
src/hadoop/71803.json,0,3,0.7311497330665588,1
src/hadoop/29869.json,0,4,0.32310962677001953,0
src/hadoop/64409.json,0,25,0.0,0
src/hadoop/26599.json,2,6,0.24270357191562653,0
src/hadoop/16771.json,0,3,0.051115117967128754,0
src/hadoop/81498.json,0,46,0.0,0
src/hadoop/6891.json,0,13,0.0028883349150419235,0
src/hadoop/17010.json,1,3,0.8098666667938232,0
src/hadoop/37112.json,0,6,0.8442833423614502,0
src/hadoop/41646.json,0,6,0.4970889985561371,0
src/hadoop/18475.json,1,4,0.4716206192970276,0
src/hadoop/67841.json,2,3,0.2787151038646698,1
src/hadoop/79043.json,1,10,0.35860592126846313,0
src/hadoop/54043.json,0,3,0.6533384323120117,0
src/hadoop/45231.json,0,3,0.8318805694580078,0
src/hadoop/62531.json,0,6,0.15801317989826202,0
src/hadoop/64607.json,0,12,0.0011021982645615935,0
src/hadoop/81246.json,2,1,0.8243810534477234,0
src/hadoop/44155.json,1,3,0.22225640714168549,1
src/hadoop/30778.json,0,8,0.022829730063676834,0
src/hadoop/24447.json,0,3,0.9366804957389832,0
src/hadoop/1265.json,1,3,0.1612989753484726,0
src/hadoop/83322.json,0,3,0.7385588884353638,0
src/hadoop/59825.json,0,4,0.8327363729476929,0
src/hadoop/46577.json,0,7,0.0,0
src/hadoop/33291.json,0,3,0.5510495901107788,0
src/hadoop/36426.json,4,8,0.03612842038273811,0
src/hadoop/59853.json,0,20,0.2550712525844574,0
src/hadoop/40775.json,0,3,0.0,0
src/hadoop/27523.json,2,4,0.39601680636405945,0
src/hadoop/45994.json,0,3,0.26606231927871704,0
src/hadoop/41926.json,0,12,0.055172789841890335,0
src/hadoop/61262.json,0,3,0.3118729889392853,0
src/hadoop/25720.json,1,3,0.37229010462760925,0
src/hadoop/55817.json,1,5,0.2002490907907486,0
src/hadoop/13882.json,0,8,0.30847829580307007,1
src/hadoop/39445.json,0,9,0.23983481526374817,0
src/hadoop/65383.json,0,13,0.0,0
src/hadoop/9363.json,0,4,0.3708958923816681,0
src/hadoop/16096.json,0,3,0.2923799753189087,0
src/hadoop/28678.json,5,3,0.4504115581512451,0
src/hadoop/70781.json,0,3,0.5606111288070679,0
src/hadoop/54790.json,2,3,0.755835771560669,0
src/hadoop/60513.json,0,8,0.09763989597558975,0
src/hadoop/44132.json,4,15,0.02818150259554386,0
src/hadoop/61392.json,3,5,0.0032373087015002966,0
src/hadoop/48552.json,0,3,0.03386073559522629,0
src/hadoop/39524.json,2,8,0.23206590116024017,0
src/hadoop/31208.json,0,3,0.6550425887107849,0
src/hadoop/29556.json,0,4,0.6861394047737122,0
src/hadoop/30743.json,0,6,0.09616450220346451,0
src/hadoop/30753.json,2,3,0.7304535508155823,0
src/hadoop/53906.json,0,39,0.008736861869692802,0
src/hadoop/45226.json,0,3,0.7157549858093262,0
src/hadoop/36157.json,0,3,0.9551430344581604,0
src/hadoop/11784.json,4,8,0.037668436765670776,0
src/hadoop/79731.json,2,3,0.15733985602855682,1
src/hadoop/57867.json,1,5,0.09964219480752945,0
src/hadoop/39386.json,0,3,0.28603237867355347,1
src/hadoop/33376.json,0,9,0.003820801619440317,0
src/hadoop/55369.json,0,8,0.03424037992954254,0
